"ID","Name","Species","GeneID","Family","Evidence"
"T144606_1.02","Mael","Mus_musculus","ENSMUSG00000040629","Sox","N"
"T144614_1.02","Mll2","Mus_musculus","ENSMUSG00000048154","Sox","N"
"T144604_1.02","Mll3","Mus_musculus","ENSMUSG00000038056","Sox","N"
"T144610_1.02","Pbrm1","Mus_musculus","ENSMUSG00000042323","Sox","N"
"T144596_1.02","Pms1","Mus_musculus","ENSMUSG00000026098","Sox","N"
"T144603_1.02","Smarce1","Mus_musculus","ENSMUSG00000037935","Sox","N"
"T144597_1.02","Ssrp1","Mus_musculus","ENSMUSG00000027067","Sox","N"
"T144584_1.02","Tfam","Mus_musculus","ENSMUSG00000003923","Sox","N"
"T144607_1.02","Tox","Mus_musculus","ENSMUSG00000041272","Sox","N"
"T144632_1.02","Tox2","Mus_musculus","ENSMUSG00000074607","Sox","N"
"T144611_1.02","Tox3","Mus_musculus","ENSMUSG00000043668","Sox","N"
"T144587_1.02","Tox4","Mus_musculus","ENSMUSG00000016831","Sox","N"
"T144590_1.02","Ubtf","Mus_musculus","ENSMUSG00000020923","Sox","N"
"T144631_1.02","Ubtfl1","Mus_musculus","ENSMUSG00000074502","Sox","N"
"T144602_1.02","Wdhd1","Mus_musculus","ENSMUSG00000037572","Sox","N"
"T144621_1.02","Whsc1","Mus_musculus","ENSMUSG00000057406","Sox","N"
"T149666_1.02","Tbx6","Mus_musculus","ENSMUSG00000030699","T-box","N"
"T150576_1.02","Tbpl1","Mus_musculus","ENSMUSG00000071359","TBP","N"
"T151732_1.02","Tead1","Mus_musculus","ENSMUSG00000055320","TEA","N"
"T152854_1.02","Thap1","Mus_musculus","ENSMUSG00000037214","THAP finger","N"
"T152853_1.02","Thap11","Mus_musculus","ENSMUSG00000036442","THAP finger","N"
"T152849_1.02","Thap2","Mus_musculus","ENSMUSG00000020137","THAP finger","N"
"T152855_1.02","Thap3","Mus_musculus","ENSMUSG00000039759","THAP finger","N"
"T152851_1.02","Thap4","Mus_musculus","ENSMUSG00000026279","THAP finger","N"
"T152856_1.02","Thap6","Mus_musculus","ENSMUSG00000060466","THAP finger","N"
"T152850_1.02","Thap7","Mus_musculus","ENSMUSG00000022760","THAP finger","N"
"T153721_1.02","Zfp280d","Mus_musculus","ENSMUSG00000038535","Unknown","N"
