"ID","Name","Species","GeneID","Family","Evidence"
"T084683_1.02","GATAD2A","Homo_sapiens","ENSG00000167491","GATA","N"
"T084681_1.02","GATAD2B","Homo_sapiens","ENSG00000143614","GATA","N"
"T084674_1.02","LIMCH1","Homo_sapiens","ENSG00000064042","GATA","N"
"T084676_1.02","TRPS1","Homo_sapiens","ENSG00000104447","GATA","N"
"T086567_1.02","MTA1","Homo_sapiens","ENSG00000182979","GATA,Myb/SANT","N"
"T086566_1.02","MTA2","Homo_sapiens","ENSG00000149480","GATA,Myb/SANT","N"
"T086564_1.02","MTA3","Homo_sapiens","ENSG00000057935","GATA,Myb/SANT","N"
"T086565_1.02","RERE","Homo_sapiens","ENSG00000142599","GATA,Myb/SANT","N"
"T087287_1.02","ENSG00000223399","Homo_sapiens","ENSG00000223399","Grainyhead","N"
"T087281_1.02","GRHL2","Homo_sapiens","ENSG00000083307","Grainyhead","N"
"T087286_1.02","GRHL3","Homo_sapiens","ENSG00000158055","Grainyhead","N"
"T088964_1.02","GTF2IRD2","Homo_sapiens","ENSG00000196275","GTF2I-like","N"
"T088962_1.02","GTF2IRD2B","Homo_sapiens","ENSG00000174428","GTF2I-like","N"
"T088963_1.02","RP11-301J16.2","Homo_sapiens","ENSG00000187721","GTF2I-like","N"
"T093419_1.02","AC025287.1","Homo_sapiens","ENSG00000214325","Homeodomain","N"
"T093240_1.02","ADNP","Homo_sapiens","ENSG00000101126","Homeodomain","N"
"T093241_1.02","ADNP2","Homo_sapiens","ENSG00000101544","Homeodomain","N"
"T093404_1.02","ARGFX","Homo_sapiens","ENSG00000186103","Homeodomain","N"
"T093267_1.02","DBX1","Homo_sapiens","ENSG00000109851","Homeodomain","N"
"T093440_1.02","ENSG00000230642","Homo_sapiens","ENSG00000230642","Homeodomain","N"
"T093444_1.02","ENSG00000232078","Homo_sapiens","ENSG00000232078","Homeodomain","N"
"T093371_1.02","HOPX","Homo_sapiens","ENSG00000171476","Homeodomain","N"
"T093323_1.02","LASS2","Homo_sapiens","ENSG00000143418","Homeodomain","N"
"T093333_1.02","LASS3","Homo_sapiens","ENSG00000154227","Homeodomain","N"
"T093237_1.02","LASS4","Homo_sapiens","ENSG00000090661","Homeodomain","N"
"T093319_1.02","LASS5","Homo_sapiens","ENSG00000139624","Homeodomain","N"
"T093373_1.02","LASS6","Homo_sapiens","ENSG00000172292","Homeodomain","N"
"T093418_1.02","LEUTX","Homo_sapiens","ENSG00000213921","Homeodomain","N"
"T093329_1.02","MKX","Homo_sapiens","ENSG00000150051","Homeodomain","N"
"T093416_1.02","NANOGNB","Homo_sapiens","ENSG00000205857","Homeodomain","N"
"T093304_1.02","RHOXF2","Homo_sapiens","ENSG00000131721","Homeodomain","N"
"T093412_1.02","RHOXF2B","Homo_sapiens","ENSG00000203989","Homeodomain","N"
"T093389_1.02","TPRX1","Homo_sapiens","ENSG00000178928","Homeodomain","N"
"T093388_1.02","ZHX2","Homo_sapiens","ENSG00000178764","Homeodomain","N"
"T093378_1.02","ZHX3","Homo_sapiens","ENSG00000174306","Homeodomain","N"
"T105923_1.02","HSF5","Homo_sapiens","ENSG00000176160","HSF","N"
"T105920_1.02","HSFX1","Homo_sapiens","ENSG00000171116","HSF","N"
"T105921_1.02","HSFX2","Homo_sapiens","ENSG00000171129","HSF","N"
"T109615_1.02","C9orf30","Homo_sapiens","ENSG00000066697","MADF","N"
"T113536_1.02","BAZ2A","Homo_sapiens","ENSG00000076108","MBD","N"
"T113537_1.02","BAZ2B","Homo_sapiens","ENSG00000123636","MBD","N"
"T113535_1.02","MBD3","Homo_sapiens","ENSG00000071655","MBD","N"
"T113538_1.02","MBD4","Homo_sapiens","ENSG00000129071","MBD","N"
"T113542_1.02","MBD6","Homo_sapiens","ENSG00000166987","MBD","N"
"T113540_1.02","SETDB2","Homo_sapiens","ENSG00000136169","MBD","N"
"T114446_1.02","MTERFD1","Homo_sapiens","ENSG00000156469","mTERF","N"
"T114444_1.02","MTERFD2","Homo_sapiens","ENSG00000122085","mTERF","N"
"T114443_1.02","MTERFD3","Homo_sapiens","ENSG00000120832","mTERF","N"
"T118161_1.02","C17orf49","Homo_sapiens","ENSG00000161939","Myb/SANT","N"
"T118154_1.02","DMTF1","Homo_sapiens","ENSG00000135164","Myb/SANT","N"
"T118155_1.02","DNAJC1","Homo_sapiens","ENSG00000136770","Myb/SANT","N"
"T118148_1.02","DNAJC2","Homo_sapiens","ENSG00000105821","Myb/SANT","N"
"T118170_1.02","ENSG00000187589","Homo_sapiens","ENSG00000187589","Myb/SANT","N"
"T118173_1.02","ENSG00000249961","Homo_sapiens","ENSG00000249961","Myb/SANT","N"
"T118163_1.02","KIAA1841","Homo_sapiens","ENSG00000162929","Myb/SANT","N"
"T118172_1.02","MIER1","Homo_sapiens","ENSG00000198160","Myb/SANT","N"
"T118147_1.02","MIER2","Homo_sapiens","ENSG00000105556","Myb/SANT","N"
"T118160_1.02","MIER3","Homo_sapiens","ENSG00000155545","Myb/SANT","N"
"T118162_1.02","MYSM1","Homo_sapiens","ENSG00000162601","Myb/SANT","N"
"T118157_1.02","NCOR1","Homo_sapiens","ENSG00000141027","Myb/SANT","N"
"T118171_1.02","NCOR2","Homo_sapiens","ENSG00000196498","Myb/SANT","N"
"T118143_1.02","RCOR1","Homo_sapiens","ENSG00000089902","Myb/SANT","N"
"T118165_1.02","RCOR2","Homo_sapiens","ENSG00000167771","Myb/SANT","N"
"T118150_1.02","RCOR3","Homo_sapiens","ENSG00000117625","Myb/SANT","N"
"T118146_1.02","SMARCA1","Homo_sapiens","ENSG00000102038","Myb/SANT","N"
"T118159_1.02","SMARCA5","Homo_sapiens","ENSG00000153147","Myb/SANT","N"
"T118164_1.02","SNAPC4","Homo_sapiens","ENSG00000165684","Myb/SANT","N"
"T118149_1.02","TADA2A","Homo_sapiens","ENSG00000108264","Myb/SANT","N"
"T118166_1.02","TADA2B","Homo_sapiens","ENSG00000173011","Myb/SANT","N"
"T118158_1.02","TERF1","Homo_sapiens","ENSG00000147601","Myb/SANT","N"
"T118152_1.02","TTF1","Homo_sapiens","ENSG00000125482","Myb/SANT","N"
"T118142_1.02","ZZZ3","Homo_sapiens","ENSG00000036549","Myb/SANT","N"
"T130745_1.02","NFX1","Homo_sapiens","ENSG00000086102","NFX","N"
"T130746_1.02","NFXL1","Homo_sapiens","ENSG00000170448","NFX","N"
"T136761_1.02","LCORL","Homo_sapiens","ENSG00000178177","Pipsqueak","N"
"T137761_1.02","CHMP5","Homo_sapiens","ENSG00000086065","Prospero","N"
"T137763_1.02","PROX2","Homo_sapiens","ENSG00000119608","Prospero","N"
"T140138_1.02","SP100","Homo_sapiens","ENSG00000067066","SAND","N"
"T140141_1.02","SP110","Homo_sapiens","ENSG00000135899","SAND","N"
"T140139_1.02","SP140","Homo_sapiens","ENSG00000079263","SAND","N"
"T140145_1.02","SP140L","Homo_sapiens","ENSG00000185404","SAND","N"
"T140568_1.02","SART1","Homo_sapiens","ENSG00000175467","SART-1","N"
"T144068_1.02","CCDC124","Homo_sapiens","ENSG00000007080","Sox","N"
"T144108_1.02","CHD3","Homo_sapiens","ENSG00000170004","Sox","N"
"T144088_1.02","ENSG00000124097","Homo_sapiens","ENSG00000124097","Sox","N"
"T144119_1.02","ENSG00000213472","Homo_sapiens","ENSG00000213472","Sox","N"
"T144120_1.02","ENSG00000229361","Homo_sapiens","ENSG00000229361","Sox","N"
"T144121_1.02","ENSG00000234376","Homo_sapiens","ENSG00000234376","Sox","N"
"T144097_1.02","HMG20A","Homo_sapiens","ENSG00000140382","Sox","N"
"T144115_1.02","HMGB1","Homo_sapiens","ENSG00000189403","Sox","N"
"T144104_1.02","HMGB2","Homo_sapiens","ENSG00000164104","Sox","N"
"T144069_1.02","HMGB3","Homo_sapiens","ENSG00000029993","Sox","N"
"T144086_1.02","HMGXB3","Homo_sapiens","ENSG00000113716","Sox","N"
"T144079_1.02","HMGXB4","Homo_sapiens","ENSG00000100281","Sox","N"
"T144098_1.02","MAEL","Homo_sapiens","ENSG00000143194","Sox","N"
"T144106_1.02","MLL2","Homo_sapiens","ENSG00000167548","Sox","N"
"T144071_1.02","MLL3","Homo_sapiens","ENSG00000055609","Sox","N"
"T144103_1.02","PBRM1","Homo_sapiens","ENSG00000163939","Sox","N"
"T144072_1.02","PMS1","Homo_sapiens","ENSG00000064933","Sox","N"
"T144074_1.02","SMARCE1","Homo_sapiens","ENSG00000073584","Sox","N"
"T144101_1.02","SSRP1","Homo_sapiens","ENSG00000149136","Sox","N"
"T144082_1.02","TFAM","Homo_sapiens","ENSG00000108064","Sox","N"
"T144117_1.02","TOX","Homo_sapiens","ENSG00000198846","Sox","N"
"T144089_1.02","TOX2","Homo_sapiens","ENSG00000124191","Sox","N"
"T144080_1.02","TOX3","Homo_sapiens","ENSG00000103460","Sox","N"
"T144077_1.02","TOX4","Homo_sapiens","ENSG00000092203","Sox","N"
"T144083_1.02","UBTF","Homo_sapiens","ENSG00000108312","Sox","N"
"T144116_1.02","WDHD1","Homo_sapiens","ENSG00000198554","Sox","N"
"T144084_1.02","WHSC1","Homo_sapiens","ENSG00000109685","Sox","N"
"T148406_1.02","MRPS26","Homo_sapiens","ENSG00000125901","STAT","N"
"T149485_1.02","TBX6","Homo_sapiens","ENSG00000149922","T-box","N"
"T150541_1.02","TBPL1","Homo_sapiens","ENSG00000028839","TBP","N"
"T152758_1.02","THAP10","Homo_sapiens","ENSG00000129028","THAP finger","N"
"T152763_1.02","THAP11","Homo_sapiens","ENSG00000168286","THAP finger","N"
"T152764_1.02","THAP2","Homo_sapiens","ENSG00000173451","THAP finger","N"
"T152757_1.02","THAP3","Homo_sapiens","ENSG00000041988","THAP finger","N"
"T152766_1.02","THAP4","Homo_sapiens","ENSG00000176946","THAP finger","N"
"T152767_1.02","THAP5","Homo_sapiens","ENSG00000177683","THAP finger","N"
"T152765_1.02","THAP6","Homo_sapiens","ENSG00000174796","THAP finger","N"
"T152768_1.02","THAP7","Homo_sapiens","ENSG00000184436","THAP finger","N"
"T152761_1.02","THAP8","Homo_sapiens","ENSG00000161277","THAP finger","N"
"T152762_1.02","THAP9","Homo_sapiens","ENSG00000168152","THAP finger","N"
"T153716_1.02","GTF2A1L","Homo_sapiens","ENSG00000242441","Unknown","N"
"T153717_1.02","ZNF10","Homo_sapiens","ENSG00000256223","Unknown","N"
"T153704_1.02","ZNF280A","Homo_sapiens","ENSG00000169548","Unknown","N"
"T153712_1.02","ZNF280B","Homo_sapiens","ENSG00000198477","Unknown","N"
"T153710_1.02","ZNF695","Homo_sapiens","ENSG00000197472","Unknown","N"
